lar,mouth_area,mean_intensity,aspect_ratio,mouth_height,label
0.6060606060606061,4180.0,89.14466666666667,1.6666666666666667,60,yawn
0.6060606060606061,4180.0,89.14466666666667,1.6666666666666667,60,yawn
0.6122448979591837,3546.5,146.598,1.6666666666666667,60,yawn
0.6185567010309279,3379.5,152.393,1.6666666666666667,60,yawn
0.6575342465753424,2235.5,156.91,1.6666666666666667,48,yawn
0.6451612903225806,2219.5,168.21766666666667,1.6666666666666667,60,yawn
0.6451612903225806,2219.5,168.21766666666667,1.6666666666666667,60,yawn
0.6818181818181818,2785.0,90.325,1.6666666666666667,60,yawn
0.27,702.0,138.15683333333334,1.6666666666666667,27,yawn
0.27,702.0,138.15683333333334,1.6666666666666667,27,yawn
0.6,3592.5,107.16,1.6666666666666667,60,yawn
0.6122448979591837,4038.5,96.50266666666667,1.6666666666666667,60,yawn
0.6,5833.5,71.06983333333334,1.6666666666666667,60,yawn
0.45,1983.0,107.79316666666666,1.6666666666666667,45,yawn
0.6122448979591837,4038.5,96.50266666666667,1.6666666666666667,60,yawn
0.6060606060606061,3361.0,110.3665,1.6666666666666667,60,yawn
0.5714285714285714,964.5,130.701,1.6666666666666667,36,yawn
0.5208333333333334,1991.5,131.241,1.6666666666666667,50,yawn
0.4666666666666667,1737.5,165.69183333333334,1.6666666666666667,35,yawn
0.5882352941176471,1583.0,160.2795,1.6666666666666667,40,yawn
0.35526315789473684,1660.0,84.14183333333334,1.6666666666666667,27,yawn
0.5362318840579711,1450.5,161.22716666666668,1.6666666666666667,37,yawn
0.3,575.0,160.93266666666668,1.6666666666666667,18,yawn
0.35714285714285715,1751.0,135.363,1.6666666666666667,30,yawn
0.3,575.0,160.93266666666668,1.6666666666666667,18,yawn
0.5964912280701754,1066.0,155.21366666666665,1.6666666666666667,34,yawn
0.6122448979591837,3513.5,99.529,1.6666666666666667,60,yawn
0.8450704225352113,2531.0,140.01683333333332,1.6666666666666667,60,yawn
0.23,756.5,125.05,1.6666666666666667,23,yawn
0.3835616438356164,1481.0,102.15633333333334,1.6666666666666667,28,yawn
0.19696969696969696,611.0,168.305,1.6666666666666667,13,yawn
0.3835616438356164,1481.0,102.15633333333334,1.6666666666666667,28,yawn
0.6382978723404256,4177.0,85.63816666666666,1.6666666666666667,60,yawn
0.6382978723404256,4177.0,85.63816666666666,1.6666666666666667,60,yawn
0.55,3115.0,125.50466666666667,1.6666666666666667,55,yawn
0.55,3115.0,125.50466666666667,1.6666666666666667,55,yawn
0.6666666666666666,2246.5,106.92533333333333,1.6666666666666667,60,yawn
0.6060606060606061,4261.5,81.0455,1.6666666666666667,60,yawn
0.1791044776119403,413.5,129.166,1.6666666666666667,12,yawn
0.6,4779.5,136.652,1.6666666666666667,60,yawn
0.6666666666666666,4157.5,75.4455,1.6666666666666667,60,yawn
0.65,463.5,124.8485,1.6666666666666667,26,yawn
0.3620689655172414,758.0,147.40116666666665,1.6666666666666667,21,yawn
0.46774193548387094,476.5,135.27416666666667,1.6666666666666667,29,yawn
0.24719101123595505,1458.5,150.81533333333334,1.6666666666666667,22,yawn
0.4067796610169492,806.0,154.9215,1.6666666666666667,24,yawn
0.5180722891566265,1679.0,139.24333333333334,1.6666666666666667,43,yawn
0.24444444444444444,1296.0,131.7495,1.6666666666666667,22,yawn
0.5373134328358209,841.0,155.84466666666665,1.6666666666666667,36,yawn
0.5733333333333334,1353.5,151.8165,1.6666666666666667,43,yawn
0.6,4655.5,81.75116666666666,1.6666666666666667,60,yawn
0.6,4655.5,81.75116666666666,1.6666666666666667,60,yawn
0.6,5833.0,135.60783333333333,1.6666666666666667,60,yawn
0.6,5833.0,135.60783333333333,1.6666666666666667,60,yawn
0.6341463414634146,2246.0,147.27016666666665,1.6666666666666667,52,yawn
0.37662337662337664,1005.0,162.171,1.6666666666666667,29,yawn
0.6166666666666667,762.0,167.11983333333333,1.6666666666666667,37,yawn
0.4861111111111111,854.5,175.888,1.6666666666666667,35,yawn
0.5569620253164557,1900.0,169.81383333333332,1.6666666666666667,44,yawn
0.49295774647887325,748.5,155.16733333333335,1.6666666666666667,35,yawn
0.7297297297297297,460.0,142.83716666666666,1.6666666666666667,27,yawn
0.4,1934.0,92.267,1.6666666666666667,40,yawn
0.6593406593406593,3838.5,144.00883333333334,1.6666666666666667,60,yawn
0.47368421052631576,614.0,115.2735,1.6666666666666667,27,yawn
0.925,737.5,110.04366666666667,1.6666666666666667,37,yawn
0.34,540.0,198.33316666666667,1.6666666666666667,17,yawn
1.6,556.0,182.02183333333332,1.6666666666666667,48,yawn
0.9836065573770492,1167.0,166.54316666666668,1.6666666666666667,60,yawn
0.4594594594594595,377.5,191.2065,1.6666666666666667,17,yawn
0.6304347826086957,562.0,185.70866666666666,1.6666666666666667,29,yawn
0.6410256410256411,313.0,196.97383333333335,1.6666666666666667,25,yawn
0.3055555555555556,835.5,149.54716666666667,1.6666666666666667,22,yawn
0.32857142857142857,1048.5,160.00933333333333,1.6666666666666667,23,yawn
0.3055555555555556,835.5,149.54716666666667,1.6666666666666667,22,yawn
0.92,1113.0,144.93966666666665,1.6666666666666667,46,yawn
0.5490196078431373,901.5,144.33516666666668,1.6666666666666667,28,yawn
0.390625,858.0,127.7545,1.6666666666666667,25,yawn
0.4642857142857143,567.0,130.7515,1.6666666666666667,26,yawn
0.6851851851851852,1131.5,184.381,1.6666666666666667,37,yawn
0.6862745098039216,859.5,176.90566666666666,1.6666666666666667,35,yawn
0.6721311475409836,995.0,170.954,1.6666666666666667,41,yawn
0.5147058823529411,777.5,179.566,1.6666666666666667,35,yawn
0.2987012987012987,1070.0,165.62283333333335,1.6666666666666667,23,yawn
0.2631578947368421,777.0,145.53983333333332,1.6666666666666667,20,yawn
0.2571428571428571,772.0,177.16216666666668,1.6666666666666667,18,yawn
0.32786885245901637,717.0,127.5495,1.6666666666666667,20,yawn
0.45161290322580644,1076.0,118.80883333333334,1.6666666666666667,28,yawn
0.45161290322580644,1076.0,118.80883333333334,1.6666666666666667,28,yawn
0.8823529411764706,2769.5,124.18,1.6666666666666667,60,yawn
0.581081081081081,2124.0,155.01183333333333,1.6666666666666667,43,yawn
0.3918918918918919,1416.0,126.554,1.6666666666666667,29,yawn
0.3918918918918919,1416.0,126.554,1.6666666666666667,29,yawn
0.3380281690140845,1077.0,121.91583333333334,1.6666666666666667,24,yawn
0.527027027027027,2195.0,104.87616666666666,1.6666666666666667,39,yawn
0.2903225806451613,1184.5,123.91,1.6666666666666667,27,yawn
0.18072289156626506,762.5,125.52866666666667,1.6666666666666667,15,yawn
0.5689655172413793,796.5,96.072,1.6666666666666667,33,yawn
0.3561643835616438,1079.5,132.1395,1.6666666666666667,26,yawn
0.7333333333333333,1602.0,119.98566666666666,1.6666666666666667,44,yawn
0.58,3005.0,107.46333333333334,1.6666666666666667,58,yawn
0.23376623376623376,712.0,143.0035,1.6666666666666667,18,yawn
0.6382978723404256,3268.0,103.08883333333333,1.6666666666666667,60,yawn
0.4897959183673469,2329.0,100.42133333333334,1.6666666666666667,48,yawn
0.2903225806451613,1248.5,126.22216666666667,1.6666666666666667,27,yawn
0.6,3298.0,101.7665,1.6666666666666667,60,yawn
0.6185567010309279,4158.0,103.76766666666667,1.6666666666666667,60,yawn
0.6,3595.0,95.6135,1.6666666666666667,60,yawn
0.6896551724137931,3736.0,101.118,1.6666666666666667,60,yawn
0.5714285714285714,2587.5,92.90516666666667,1.6666666666666667,56,yawn
0.48484848484848486,2239.5,91.793,1.6666666666666667,48,yawn
0.6,3744.5,92.77383333333333,1.6666666666666667,60,yawn
0.2857142857142857,955.5,171.7855,1.6666666666666667,22,yawn
0.6,3761.0,103.9815,1.6666666666666667,60,yawn
0.631578947368421,3850.0,103.6,1.6666666666666667,60,yawn
0.6185567010309279,3973.5,100.5265,1.6666666666666667,60,yawn
0.6060606060606061,3708.0,96.31066666666666,1.6666666666666667,60,yawn
0.6060606060606061,3450.5,100.14733333333334,1.6666666666666667,60,yawn
0.2826086956521739,1172.5,129.701,1.6666666666666667,26,yawn
0.31343283582089554,1060.0,150.2485,1.6666666666666667,21,yawn
0.55,3481.0,94.78266666666667,1.6666666666666667,55,yawn
0.6666666666666666,3520.0,115.49133333333333,1.6666666666666667,60,yawn
0.6666666666666666,3594.5,113.86416666666666,1.6666666666666667,60,yawn
0.6185567010309279,4026.0,102.41583333333334,1.6666666666666667,60,yawn
0.56,2508.0,112.1755,1.6666666666666667,56,yawn
0.35714285714285715,979.5,171.095,1.6666666666666667,25,yawn
0.6,3650.0,95.9455,1.6666666666666667,60,yawn
0.6,3854.5,93.38633333333334,1.6666666666666667,60,yawn
0.6,3730.5,98.65166666666667,1.6666666666666667,60,yawn
0.7142857142857143,3835.0,140.84616666666668,1.6666666666666667,60,yawn
0.40298507462686567,1285.0,134.41,1.6666666666666667,27,yawn
0.7142857142857143,3835.0,140.84616666666668,1.6666666666666667,60,yawn
0.6122448979591837,4663.5,126.972,1.6666666666666667,60,yawn
0.3010752688172043,1322.5,128.83333333333334,1.6666666666666667,28,yawn
0.3010752688172043,1322.5,128.83333333333334,1.6666666666666667,28,yawn
0.3010752688172043,1322.5,128.83333333333334,1.6666666666666667,28,yawn
0.3010752688172043,1322.5,128.83333333333334,1.6666666666666667,28,yawn
0.7692307692307693,2197.0,151.67516666666666,1.6666666666666667,60,yawn
0.6185567010309279,3616.5,80.3125,1.6666666666666667,60,yawn
0.6,3737.5,80.01433333333334,1.6666666666666667,60,yawn
0.5,2892.0,84.69566666666667,1.6666666666666667,49,yawn
0.5625,1756.0,131.67433333333332,1.6666666666666667,45,yawn
0.6666666666666666,3623.0,74.326,1.6666666666666667,60,yawn
0.6,3953.0,55.291,1.6666666666666667,60,yawn
0.7407407407407407,3089.0,84.93083333333334,1.6666666666666667,60,yawn
0.6521739130434783,3453.5,89.42783333333334,1.6666666666666667,60,yawn
0.29069767441860467,1178.5,129.92983333333333,1.6666666666666667,25,yawn
0.7142857142857143,3156.5,90.94333333333333,1.6666666666666667,60,yawn
0.7142857142857143,3156.5,90.94333333333333,1.6666666666666667,60,yawn
0.23,1393.0,100.77466666666666,1.6666666666666667,23,yawn
0.7076923076923077,1650.0,121.62633333333333,1.6666666666666667,46,yawn
0.43636363636363634,575.0,186.14116666666666,1.6666666666666667,24,yawn
0.38095238095238093,1053.0,194.30183333333332,1.6666666666666667,32,yawn
0.32051282051282054,692.0,185.95383333333334,1.6666666666666667,25,yawn
0.21052631578947367,863.0,142.38583333333332,1.6666666666666667,20,yawn
0.391304347826087,341.5,142.21616666666668,1.6666666666666667,18,yawn
0.631578947368421,4087.0,74.17933333333333,1.6666666666666667,60,yawn
0.45454545454545453,617.0,138.44033333333334,1.6666666666666667,25,yawn
0.5125,1640.5,139.75866666666667,1.6666666666666667,41,yawn
0.5238095238095238,1065.0,126.81766666666667,1.6666666666666667,33,yawn
0.603448275862069,1072.0,130.25466666666668,1.6666666666666667,35,yawn
0.5492957746478874,1445.0,132.11933333333334,1.6666666666666667,39,yawn
0.38,471.0,160.79083333333332,1.6666666666666667,19,yawn
0.509090909090909,756.5,144.7665,1.6666666666666667,28,yawn
0.5510204081632653,572.5,158.44083333333333,1.6666666666666667,27,yawn
0.5510204081632653,572.5,158.44083333333333,1.6666666666666667,27,yawn
0.5510204081632653,572.5,158.44083333333333,1.6666666666666667,27,yawn
0.24444444444444444,1002.0,136.51316666666668,1.6666666666666667,22,yawn
0.6,5193.0,101.6605,1.6666666666666667,60,yawn
0.631578947368421,3731.0,119.7715,1.6666666666666667,60,yawn
0.6,5193.0,101.6605,1.6666666666666667,60,yawn
0.6,5193.0,101.6605,1.6666666666666667,60,yawn
0.40789473684210525,1395.0,149.1135,1.6666666666666667,31,yawn
0.40789473684210525,1395.0,149.1135,1.6666666666666667,31,yawn
0.6,3447.0,108.96333333333334,1.6666666666666667,60,yawn
0.3333333333333333,1702.5,138.25533333333334,1.6666666666666667,33,yawn
0.23958333333333334,975.5,135.7125,1.6666666666666667,23,yawn
1.4634146341463414,1570.5,129.37533333333334,1.6666666666666667,60,yawn
1.8181818181818181,852.5,136.8935,1.6666666666666667,60,yawn
0.6,4500.5,141.41516666666666,1.6666666666666667,60,yawn
0.6,4265.0,144.68016666666668,1.6666666666666667,60,yawn
0.6,4009.0,148.95583333333335,1.6666666666666667,60,yawn
0.6,3740.0,153.819,1.6666666666666667,60,yawn
0.6,3492.5,154.30566666666667,1.6666666666666667,60,yawn
0.5930232558139535,1649.0,147.7515,1.6666666666666667,51,yawn
0.625,4080.5,94.36733333333333,1.6666666666666667,60,yawn
0.2537313432835821,568.5,183.27633333333333,1.6666666666666667,17,yawn
0.3333333333333333,1702.5,138.25533333333334,1.6666666666666667,33,yawn
0.5,959.5,177.66216666666668,1.6666666666666667,32,yawn
0.24468085106382978,1080.0,131.39516666666665,1.6666666666666667,23,yawn
0.3114754098360656,680.0,173.0215,1.6666666666666667,19,yawn
0.5662650602409639,1718.5,163.91633333333334,1.6666666666666667,47,yawn
0.5151515151515151,2754.0,132.4225,1.6666666666666667,51,yawn
0.6,4185.0,140.97566666666665,1.6666666666666667,60,yawn
0.6,2381.5,128.82666666666665,1.6666666666666667,51,yawn
0.29591836734693877,1047.5,138.7085,1.6666666666666667,29,yawn
0.5217391304347826,2597.5,131.12516666666667,1.6666666666666667,48,yawn
0.6122448979591837,3522.5,128.18366666666665,1.6666666666666667,60,yawn
0.2608695652173913,1121.0,126.71266666666666,1.6666666666666667,24,yawn
0.5977011494252874,2854.0,126.20166666666667,1.6666666666666667,52,yawn
0.3472222222222222,1152.0,157.10983333333334,1.6666666666666667,25,yawn
0.5465116279069767,2383.0,118.3765,1.6666666666666667,47,yawn
0.625,2940.5,118.589,1.6666666666666667,60,yawn
0.375,928.5,142.17516666666666,1.6666666666666667,24,yawn
0.2857142857142857,872.5,110.712,1.6666666666666667,28,yawn
0.2876712328767123,867.5,132.31783333333334,1.6666666666666667,21,yawn
0.3055555555555556,967.0,132.239,1.6666666666666667,22,yawn
0.2638888888888889,733.5,140.32983333333334,1.6666666666666667,19,yawn
0.6,4393.0,49.372,1.6666666666666667,60,yawn
0.5714285714285714,1578.0,132.46516666666668,1.6666666666666667,48,yawn
0.2878787878787879,599.0,129.07816666666668,1.6666666666666667,19,yawn
0.6,2366.0,87.11,1.6666666666666667,60,yawn
0.6,2629.0,120.93183333333333,1.6666666666666667,60,yawn
0.2318840579710145,703.5,128.1485,1.6666666666666667,16,yawn
0.328125,745.5,121.49333333333334,1.6666666666666667,21,yawn
0.36666666666666664,819.0,123.63583333333334,1.6666666666666667,22,yawn
0.4329896907216495,2231.5,139.07816666666668,1.6666666666666667,42,yawn
0.6,3673.5,126.59016666666666,1.6666666666666667,60,yawn
0.4722222222222222,1742.0,95.2855,1.6666666666666667,34,yawn
0.4722222222222222,1742.0,95.2855,1.6666666666666667,34,yawn
0.4722222222222222,1742.0,95.2855,1.6666666666666667,34,yawn
0.6,5407.5,56.527833333333334,1.6666666666666667,60,yawn
0.6,2418.0,88.26683333333334,1.6666666666666667,60,yawn
0.2702702702702703,926.5,96.80533333333334,1.6666666666666667,20,yawn
0.4696969696969697,1505.5,91.57183333333333,1.6666666666666667,31,yawn
0.4507042253521127,1715.5,90.35033333333334,1.6666666666666667,32,yawn
0.6666666666666666,3285.5,160.181,1.6666666666666667,60,yawn
0.5368421052631579,1905.0,146.83833333333334,1.6666666666666667,51,yawn
0.58,1969.0,100.69933333333333,1.6666666666666667,58,yawn
0.6,2417.5,104.70833333333333,1.6666666666666667,60,yawn
0.4895833333333333,1978.0,147.8585,1.6666666666666667,47,yawn
0.3291139240506329,657.0,158.17683333333332,1.6666666666666667,26,yawn
0.35365853658536583,922.5,155.08183333333332,1.6666666666666667,29,yawn
0.5076923076923077,1433.0,78.91266666666667,1.6666666666666667,33,yawn
0.35135135135135137,1030.0,164.23166666666665,1.6666666666666667,26,yawn
0.34285714285714286,1098.5,153.363,1.6666666666666667,24,yawn
0.6,3591.0,95.697,1.6666666666666667,60,yawn
0.6,4754.5,43.723333333333336,1.6666666666666667,60,yawn
0.4657534246575342,1040.5,166.4725,1.6666666666666667,34,yawn
0.30434782608695654,772.5,161.2805,1.6666666666666667,21,yawn
0.3584905660377358,571.5,159.52033333333333,1.6666666666666667,19,yawn
0.6451612903225806,1958.5,112.46833333333333,1.6666666666666667,60,yawn
0.6521739130434783,3483.0,125.37183333333333,1.6666666666666667,60,yawn
0.391304347826087,943.0,168.48483333333334,1.6666666666666667,27,yawn
0.3855421686746988,1694.5,113.132,1.6666666666666667,32,yawn
0.35384615384615387,977.5,151.17416666666668,1.6666666666666667,23,yawn
0.4027777777777778,1338.5,160.75183333333334,1.6666666666666667,29,yawn
0.3,609.5,127.2735,1.6666666666666667,18,yawn
0.34615384615384615,1215.0,122.286,1.6666666666666667,27,yawn
0.20270270270270271,668.5,124.73783333333333,1.6666666666666667,15,yawn
0.6,4815.0,42.86066666666667,1.6666666666666667,60,yawn
0.6,4815.0,42.86066666666667,1.6666666666666667,60,yawn
0.6,4815.0,42.86066666666667,1.6666666666666667,60,yawn
0.6,2734.5,84.47583333333333,1.6666666666666667,60,yawn
0.6,2734.5,84.47583333333333,1.6666666666666667,60,yawn
0.25287356321839083,254.5,181.818,1.6666666666666667,22,yawn
0.6,2734.5,84.47583333333333,1.6666666666666667,60,yawn
0.225,697.0,164.3425,1.6666666666666667,18,yawn
0.19736842105263158,658.0,162.70516666666666,1.6666666666666667,15,yawn
0.19718309859154928,645.5,155.93383333333333,1.6666666666666667,14,yawn
0.25675675675675674,677.5,155.92066666666668,1.6666666666666667,19,yawn
0.66,678.5,97.44466666666666,1.6666666666666667,33,yawn
1.625,375.0,95.1275,1.6666666666666667,39,yawn
0.6,5510.0,54.29683333333333,1.6666666666666667,60,yawn
0.6,5510.0,54.29683333333333,1.6666666666666667,60,yawn
0.38823529411764707,1548.0,146.9975,1.6666666666666667,33,yawn
0.9607843137254902,2215.0,152.058,1.6666666666666667,49,yawn
0.6,3151.5,105.80883333333334,1.6666666666666667,60,yawn
0.7195121951219512,1438.0,92.443,1.6666666666666667,59,yawn
0.6,4280.0,108.8545,1.6666666666666667,60,yawn
0.6,5391.5,112.39633333333333,1.6666666666666667,60,yawn
0.3764705882352941,1575.5,138.049,1.6666666666666667,32,yawn
0.4027777777777778,965.0,136.1755,1.6666666666666667,29,yawn
0.4925373134328358,1027.5,146.6995,1.6666666666666667,33,yawn
0.4925373134328358,1027.5,146.6995,1.6666666666666667,33,yawn
0.4342105263157895,1484.0,145.67183333333332,1.6666666666666667,33,yawn
0.6,4575.5,40.8085,1.6666666666666667,60,yawn
0.3218390804597701,1521.5,152.93233333333333,1.6666666666666667,28,yawn
0.631578947368421,3410.0,100.21533333333333,1.6666666666666667,60,yawn
0.7027027027027027,457.0,144.239,1.6666666666666667,26,yawn
0.6,5268.0,127.15433333333333,1.6666666666666667,60,yawn
0.6,5251.0,119.94683333333333,1.6666666666666667,60,yawn
0.6,5251.0,119.94683333333333,1.6666666666666667,60,yawn
0.6,5251.0,119.94683333333333,1.6666666666666667,60,yawn
0.3150684931506849,1210.5,121.6205,1.6666666666666667,23,yawn
0.3150684931506849,1210.5,121.6205,1.6666666666666667,23,yawn
0.3150684931506849,1210.5,121.6205,1.6666666666666667,23,yawn
0.3150684931506849,1210.5,121.6205,1.6666666666666667,23,yawn
0.2755102040816326,1092.0,147.08383333333333,1.6666666666666667,27,yawn
0.3150684931506849,1210.5,121.6205,1.6666666666666667,23,yawn
0.6818181818181818,3901.0,73.11066666666666,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.3695652173913043,1715.5,143.14566666666667,1.6666666666666667,34,yawn
0.5888888888888889,3763.5,138.78533333333334,1.6666666666666667,53,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,5337.0,54.00666666666667,1.6666666666666667,60,yawn
0.6,3868.5,55.55716666666667,1.6666666666666667,60,yawn
0.6,5392.0,51.766666666666666,1.6666666666666667,60,yawn
0.6896551724137931,3146.0,121.41733333333333,1.6666666666666667,60,yawn
0.6666666666666666,2853.5,123.20366666666666,1.6666666666666667,60,yawn
0.6741573033707865,3272.5,108.07716666666667,1.6666666666666667,60,yawn
0.6185567010309279,3189.0,117.4795,1.6666666666666667,60,yawn
0.631578947368421,3564.0,135.72816666666668,1.6666666666666667,60,yawn
0.24242424242424243,1669.5,127.96033333333334,1.6666666666666667,24,yawn
0.6,3800.5,132.55516666666668,1.6666666666666667,60,yawn
0.6,3899.5,137.086,1.6666666666666667,60,yawn
0.6,4473.5,134.2175,1.6666666666666667,60,yawn
0.6,4473.5,134.2175,1.6666666666666667,60,yawn
0.6,4960.0,48.1645,1.6666666666666667,60,yawn
0.6741573033707865,3633.5,41.464666666666666,1.6666666666666667,60,yawn
0.6,5216.0,64.19783333333334,1.6666666666666667,60,yawn
0.6835443037974683,2570.0,41.0195,1.6666666666666667,54,yawn
0.8,3688.5,44.118833333333335,1.6666666666666667,60,yawn
0.6976744186046512,2527.5,42.702333333333335,1.6666666666666667,60,yawn
0.6060606060606061,3801.5,147.72733333333332,1.6666666666666667,60,yawn
0.6741573033707865,4198.0,55.8655,1.6666666666666667,60,yawn
0.6818181818181818,3851.5,52.363166666666665,1.6666666666666667,60,yawn
0.4125,1608.5,47.8385,1.6666666666666667,33,yawn
0.6185567010309279,2834.5,43.63583333333333,1.6666666666666667,60,yawn
0.52,1672.5,142.3025,1.6666666666666667,52,yawn
0.52,1672.5,142.3025,1.6666666666666667,52,yawn
0.52,1672.5,142.3025,1.6666666666666667,52,yawn
0.52,1672.5,142.3025,1.6666666666666667,52,yawn
0.6,5504.5,49.54183333333334,1.6666666666666667,60,yawn
0.6382978723404256,4247.0,135.79116666666667,1.6666666666666667,60,yawn
0.25,795.5,175.54483333333334,1.6666666666666667,25,yawn
0.6382978723404256,4247.0,135.79116666666667,1.6666666666666667,60,yawn
0.6976744186046512,3408.0,140.771,1.6666666666666667,60,yawn
0.36,1053.5,121.30466666666666,1.6666666666666667,27,yawn
0.6976744186046512,3510.0,135.87916666666666,1.6666666666666667,60,yawn
0.6122448979591837,4864.5,73.4795,1.6666666666666667,60,yawn
